Fish Code,Species,Season,Date Resolution,Year,Month,Day,Region,PFMA,Site Resolution,Longitude,Latitude,Final Length (cm),Project,Data flag,Amphipod,Barracudina,Copepod,Crangonidae,Crustacean larvae,Deep-sea smelt,Empty,Eulachon,Euphausiid,Gadiformes,Isopod,Lingcod,Midshipman,Myctophid,Mysid,Neotrypaea sp.,Northern anchovy,Octopus,Other,Pacific herring,Pacific jack mackerel,Pacific sand lance,Pacific saury,Pandalid,Pinnotherid,Planktonic shrimp,Pleuronectiformes,Poacher,Polychaete,Prowfish,Rockfish,Sablefish,Salmon,Sculpin,Squid,Surf smelt,Surfperch,Threespine stickleback,Tubesnout,Unidentified material,TotalWeight,TotalProp
19379,Chinook,Summer,exact date,2020,7,17,Salish Sea,13,creel site,-125.08473978,49.96580069,77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,Chinook,Summer,exact date,2020,7,21,Salish Sea,13,creel site,-125.152304,49.979239,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.48,1
19381,Chinook,Summer,exact date,2020,8,3,Salish Sea,20,creel site,-123.82126426,48.35375476,67,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,Chinook,Summer,exact date,2020,8,19,Salish Sea,20,creel site,-123.82126426,48.35375476,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383,Chinook,Summer,exact date,2020,7,17,Salish Sea,13,creel site,-125.08473978,49.96580069,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9336458166538083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06635418334619174,20.609099999999998,1
19384,Chinook,Summer,exact date,2019,7,29,Salish Sea,13,creel site,-125.08473978,49.96580069,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.7196,1
19386,Chinook,Winter,exact date,2020,12,3,Salish Sea,29,creel site,-123.53889761,49.3813018,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19387,Chinook,Summer,exact date,2020,8,28,Salish Sea,29,creel site,-123.60782474,49.40736453,79.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19388,Chinook,Winter,exact date,2020,11,28,Salish Sea,28,creel site,-123.49659062,49.39185268,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318,1
19389,Chinook,Summer,exact date,2020,8,18,Salish Sea,29,creel site,-123.56171487,49.3912321,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9321540550172718,0,0,0.06346109310668557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004384851876042649,72.1119,1
19390,Chinook,Winter,exact date,2020,2,29,Salish Sea,18,creel site,-123.55536681,48.7876808,76,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69820308137052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30179691862948,3.0441,1
19392,Chinook,Summer,exact date,2020,7,31,Salish Sea,13,creel site,-125.08473978,49.96580069,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4622,1
19396,Chinook,Winter,exact date,2020,3,12,Salish Sea,18,creel site,-123.55536681,48.7876808,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11380908405418916,0,0,0,0,0,0.7321932373698435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15399767857596736,47.212399999999995,1
19397,Chinook,Winter,exact date,2020,3,12,Salish Sea,18,creel site,-123.55536681,48.7876808,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20007135136286425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999286486371358,0,0,0,37.5606,1
19415,Chinook,Summer,exact date,2020,7,31,Salish Sea,20,creel site,-124.55104199,48.55419341,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19416,Chinook,Summer,exact date,2020,8,17,Salish Sea,20,creel site,-124.63729274,48.57002849,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5511,1
19417,Chinook,Summer,exact date,2020,8,3,Salish Sea,20,creel site,-124.55104199,48.55419341,83,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,1
19418,Chinook,Summer,exact date,2020,8,6,Salish Sea,20,creel site,-124.43801879882813,48.56206753526864,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19419,Chinook,Summer,exact date,2020,7,29,Salish Sea,20,creel site,-124.55104199,48.55419341,76,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19420,Chinook,Summer,exact date,2020,8,9,Salish Sea,20,creel site,-124.65747908,48.57672644,76,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.785,1
19421,Chinook,Summer,exact date,2020,8,6,Salish Sea,20,creel site,-124.55104199,48.55419341,81,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422,Chinook,Summer,exact date,2020,7,30,Salish Sea,20,creel site,-124.55104199,48.55419341,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19423,Chinook,Summer,exact date,2020,8,10,Salish Sea,20,creel site,-124.55104199,48.55419341,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7049124340865004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2950875659134996,7.3202,1
19424,Chinook,Summer,exact date,2020,7,30,Salish Sea,20,creel site,-124.55104199,48.55419341,92,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6487,1
19425,Chinook,Summer,exact date,2020,8,6,Salish Sea,20,creel site,-124.55104199,48.55419341,86,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3295,1
19426,Chinook,Summer,exact date,2020,7,29,Salish Sea,20,creel site,-124.463682,48.535041,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1744,1
19427,Chinook,Summer,exact date,2020,8,3,Salish Sea,20,creel site,-124.55104199,48.55419341,86,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3482,1
19429,Chinook,Summer,exact date,2020,8,10,Salish Sea,20,creel site,-124.463682,48.535041,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19430,Chinook,Summer,exact date,2020,7,29,Salish Sea,20,creel site,-124.55104199,48.55419341,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,Chinook,Summer,exact date,2020,8,9,Salish Sea,20,creel site,-124.63729274,48.57002849,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.369,1
19433,Chinook,Summer,exact date,2017,5,28,Salish Sea,17,creel site,-123.91289929,49.23346277,67,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0.6893562369561728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31064376304382724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6229,1
19435,Chinook,Summer,exact date,2020,7,29,Salish Sea,20,creel site,-124.55104199,48.55419341,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0678,1
19436,Chinook,Summer,exact date,2020,7,29,Salish Sea,20,creel site,-124.55104199,48.55419341,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92130135460534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07869864539466008,37.7084,1
19438,Chinook,Summer,exact date,2020,7,30,Salish Sea,20,creel site,-124.55104199,48.55419341,80,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6192,1
19439,Chinook,Summer,exact date,2020,7,20,Salish Sea,20,creel site,-124.55104199,48.55419341,80,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44063962803556284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5593603719644372,3.1831,1
19442,Chinook,Summer,exact date,2017,5,22,Salish Sea,14,creel site,-124.19183961,49.42847681,76,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,1
19444,Chinook,Summer,exact date,2020,8,26,Salish Sea,20,creel site,-124.63729274,48.57002849,81,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19451,Chinook,Summer,exact date,2020,8,30,Salish Sea,20,creel site,-124.55104199,48.55419341,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5298758049678013,0,0,0,0,0,0,0,0,0.47012419503219866,4.348,1
19452,Chinook,Summer,exact date,2020,8,31,Salish Sea,20,creel site,-124.55104199,48.55419341,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,1
19453,Chinook,Summer,exact date,2020,8,5,Salish Sea,14,creel site,-124.34691544,49.34741726,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19456,Chinook,Winter,exact date,2020,10,25,Salish Sea,14,creel site,-124.955888,49.806642,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3618,1
19457,Chinook,Winter,exact date,2020,10,1,Salish Sea,14,creel site,-124.744025,49.610527,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9097953466627646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09020465333723535,54.3309,1
19458,Chinook,Winter,exact date,2020,10,31,Salish Sea,14,creel site,-124.955888,49.806642,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0355,1
19459,Chinook,Winter,exact date,2020,10,1,Salish Sea,14,creel site,-124.744025,49.610527,62.865,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19460,Chinook,Winter,exact date,2020,10,3,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19461,Chinook,Winter,exact date,2020,11,1,Salish Sea,14,creel site,-124.955888,49.806642,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0.14050845453470495,0,0,0,0,0,0,0,0,0,0,0.859491545465295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.142500000000002,1
19462,Chinook,Summer,exact date,2020,8,23,Salish Sea,13,creel site,-125.152304,49.979239,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19463,Chinook,Summer,exact date,2020,8,26,Salish Sea,13,creel site,-125.08473978,49.96580069,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977372976692581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02262702330741902,77.6019,1
19464,Chinook,Summer,exact date,2020,8,15,Salish Sea,14,creel site,-124.99170054,49.79329645,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19465,Chinook,Summer,exact date,2020,8,30,Salish Sea,14,creel site,-124.99170054,49.79329645,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4132,1
19466,Chinook,Summer,exact date,2020,8,19,Salish Sea,13,creel site,-125.13341918,50.00974064,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,Chinook,Winter,exact date,2020,10,18,Salish Sea,14,creel site,-124.955888,49.806642,62.23,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,Chinook,Winter,exact date,2020,10,1,Salish Sea,14,creel site,-124.744025,49.610527,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,Chinook,Winter,exact date,2020,10,26,Salish Sea,14,creel site,-124.97278017,49.77973393,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0704,1
19473,Chinook,Winter,exact date,2020,10,31,Salish Sea,14,creel site,-124.955888,49.806642,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4473,1
19474,Chinook,Winter,date at month resolution,2020,10,,Salish Sea,14,creel site,-124.97278017,49.77973393,67.31,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,1
19475,Chinook,Winter,exact date,2020,10,17,Salish Sea,14,creel site,-124.744025,49.610527,74.93,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4729,1
19476,Chinook,Winter,exact date,2020,10,24,Salish Sea,14,creel site,-124.60611623,49.50131491,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19477,Chinook,Winter,exact date,2020,12,31,Salish Sea,19,creel site,-123.49141021,48.68714227,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6235,1
19478,Chinook,Summer,exact date,2020,9,28,Salish Sea,19,creel site,-123.26579197,48.60196503,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1861,1
19479,Chinook,Winter,exact date,2021,1,3,Salish Sea,19,creel site,-123.49141021,48.68714227,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.0564625466049034,0,0,0,0,0,0,0,0,0,0.8618909978784569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08164645551663968,63.727199999999996,1
19480,Chinook,Winter,exact date,2020,12,23,Salish Sea,18,creel site,-123.29634026,48.69935595,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.04633407348260284,0,0,0,0,0,0,0,0,0,0.7837305710816752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16993535543572186,9.1423,0.9999999999999999
19481,Chinook,Winter,exact date,2021,1,3,Salish Sea,19,creel site,-123.49141021,48.68714227,80,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0902,1
19482,Chinook,Winter,exact date,2020,12,31,Salish Sea,19,creel site,-123.49141021,48.68714227,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8119,1
19483,Chinook,Summer,exact date,2020,9,1,Salish Sea,19,creel site,-123.46700056,48.42648478,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19484,Chinook,Winter,exact date,2020,12,14,Salish Sea,19,creel site,-123.3930369,48.42225915,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9565480471737964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434519528262036,43.795500000000004,1
19485,Chinook,Winter,exact date,2021,1,6,Salish Sea,19,creel site,-123.3930369,48.42225915,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7754,1
19486,Chinook,Winter,exact date,2021,1,10,Salish Sea,19,creel site,-123.3930369,48.42225915,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9406059562006072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059394043799392754,23.2195,0.9999999999999999
19487,Chinook,Winter,exact date,2021,1,10,Salish Sea,19,creel site,-123.3930369,48.42225915,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8353255776746737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16467442232532628,13.1259,1
19488,Chinook,Winter,exact date,2021,1,6,Salish Sea,19,creel site,-123.3930369,48.42225915,60,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3141,1
19489,Chinook,Winter,exact date,2020,12,28,Salish Sea,19,creel site,-123.38256136,48.40852342,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5514,1
19490,Chinook,Winter,exact date,2020,12,28,Salish Sea,19,creel site,-123.3930369,48.42225915,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2202,1
19491,Chinook,Summer,exact date,2020,8,21,Salish Sea,19,creel site,-123.38107694,48.59885812,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0536,1
19492,Chinook,Winter,exact date,2020,12,27,Salish Sea,19,creel site,-123.41596016,48.41464598,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9187,1
19493,Chinook,Summer,exact date,2020,8,1,Salish Sea,14,creel site,-124.99170054,49.79329645,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3324,1
19495,Chinook,Summer,exact date,2020,8,3,Salish Sea,14,creel site,-124.99170054,49.79329645,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9607463926726343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03925360732736568,103.9828,1
19496,Chinook,Summer,exact date,2020,7,25,Salish Sea,14,creel site,-124.99170054,49.79329645,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7045,1
19498,Chinook,Winter,exact date,2020,11,18,Salish Sea,28,creel site,-123.43717069,49.43062308,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9846,1
19499,Chinook,Summer,exact date,2020,8,23,Salish Sea,20,creel site,-124.55104199,48.55419341,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501,Chinook,Summer,exact date,2020,9,26,Salish Sea,29,creel site,-123.31748505,49.10016969,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19502,Chinook,Winter,exact date,2020,11,22,Salish Sea,19,creel site,-123.47909725,48.68569583,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9633133369575281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03668666304247193,42.1243,1
19503,Chinook,Winter,exact date,2020,10,12,Salish Sea,19,creel site,-123.26579197,48.60196503,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6155471334451477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38445286655485233,10.7917,1
19504,Chinook,Summer,exact date,2020,9,26,Salish Sea,29,creel site,-123.31748505,49.10016969,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
